t,P_LA(Pa),P_LV(Pa),P_AO(Pa),s_mitral,s_aortic,Q_mitral(m3/s),Q_aortic(m3/s),mode
0.23500000000000018,349.1136331219466,0.0,9525.720578935385,0.8948546564018026,5.499569166693317e-32,2.08270640141683e-06,0.0,la
0.23600000000000018,352.4636584486812,0.0,9521.177446248752,0.89679298914596,5.691420953832716e-32,2.1072462521700897e-06,0.0,la
0.23700000000000018,355.8249600406257,0.0,9516.636643373753,0.8987116784758342,5.88986214332477e-32,2.1318936472113824e-06,0.0,la
0.23800000000000018,359.1971666775013,0.0,9512.098169115612,0.9006102720274712,6.095115457109379e-32,2.156644386619476e-06,0.0,la
0.23900000000000018,362.5799068902019,0.0,9507.562022280168,0.9024883468093,6.307411021627154e-32,2.1814942717040553e-06,0.0,la
0.24000000000000019,365.9728090906073,0.0,9503.028201673871,0.9043455086873171,6.526986609814682e-32,2.2064391080184778e-06,0.0,la
0.2410000000000002,369.37550169956637,0.0,9498.496706103782,0.9061813918544624,6.754087890870154e-32,2.2314747083136896e-06,0.0,la
0.2420000000000002,372.787613272998,0.0,9493.967534377576,0.9079956582847485,6.98896868803429e-32,2.256596895428107e-06,0.0,la
0.2430000000000002,376.20877262606496,0.0,9489.440685303536,0.9097879971727968,7.23189124463917e-32,2.2818015051086914e-06,0.0,la
0.2440000000000002,379.6386089553792,0.0,9484.91615769056,0.9115581243595183,7.48312649868525e-32,2.307084388758814e-06,0.0,la
0.2450000000000002,383.0767519592032,0.0,9480.393950348156,0.9133057817447452,7.742954366215048e-32,2.3324414161089193e-06,0.0,la
0.2460000000000002,386.5228319556066,0.0,9475.87406208644,0.9150307366876868,8.011664033760119e-32,2.357868477806331e-06,0.0,la
0.2470000000000002,389.97647999854274,0.0,9471.356491716138,0.9167327813961361,8.289554260146607e-32,2.383361487920925e-06,0.0,la
0.2480000000000002,393.43732799182015,0.0,9466.841238048592,0.9184117323054007,8.576933687953376e-32,2.4089163863638378e-06,0.0,la
0.2490000000000002,396.90500880092924,0.0,9462.328299895746,0.9200674294479662,8.874121164925792e-32,2.434529141216622e-06,0.0,la
0.25000000000000017,400.3791563627069,0.0,9457.817676070159,0.9216997358149356,9.181446075657616e-32,2.4601957509687586e-06,0.0,la
0.25100000000000017,403.8594057928095,0.0,9453.309365384996,0.9233085367103065,9.499248683863042e-32,2.4859122466616856e-06,0.0,la
0.25200000000000017,407.3453934909685,0.0,9448.803366654029,0.9248937390991652,9.827880485570835e-32,2.5116746939378836e-06,0.0,la
0.25300000000000017,410.8367572440181,0.0,9444.299678691643,0.926455270950884,1.0167704573582741e-31,2.5374791949939288e-06,0.0,la
0.25400000000000017,414.3331363266643,0.0,9439.798300312827,0.9279930805784145,1.0519096013548784e-31,2.5633218904366494e-06,0.0,la
